time,pressure_pa,temp_c,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
3686312,0.0,0.0,5.53000020980835,2.5899999141693115,2.450000047683716,-0.014639999717473984,0.025619998574256897,0.9501360058784485,-9.604000091552734,26.880001068115234,-47.263999938964844
3688445,0.0,0.0,5.53000020980835,2.450000047683716,2.380000114440918,-0.016835998743772507,0.0226919986307621,0.9472079873085022,-9.730000495910645,26.68400001525879,-48.342002868652344
3690579,0.0,0.0,5.949999809265137,2.0999999046325684,2.309999942779541,-0.013175999745726585,0.025619998574256897,0.9567239880561829,-9.954000473022461,27.216001510620117,-48.11800003051758
3692712,0.0,0.0,5.53000020980835,2.309999942779541,2.450000047683716,-0.016103999689221382,0.021959999576210976,0.9603840112686157,-9.702000617980957,27.034000396728516,-48.454002380371094
3693273,103719.5078125,26.28301239013672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694845,0.0,0.0,5.53000020980835,2.380000114440918,2.380000114440918,-0.014639999717473984,0.024887999519705772,0.9501360058784485,-10.02400016784668,27.104000091552734,-47.53000259399414
3696979,0.0,0.0,5.740000247955322,2.5899999141693115,2.1700000762939453,-0.016835998743772507,0.024156000465154648,0.95306396484375,-9.366000175476074,26.600000381469727,-47.64200210571289
3699270,0.0,0.0,5.880000114440918,2.309999942779541,2.380000114440918,-0.013907999731600285,0.025619998574256897,0.9552599787712097,-9.282000541687012,26.75400161743164,-47.06800079345703
3701245,0.0,0.0,5.670000076293945,2.450000047683716,2.6600000858306885,-0.010247999802231789,0.023423999547958374,0.9515999555587769,-9.91200065612793,27.286001205444336,-47.50200271606445
3701807,103716.5,26.294036865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703379,0.0,0.0,5.599999904632568,2.5899999141693115,2.5199999809265137,-0.010979999788105488,0.025619998574256897,0.9545279741287231,-9.3100004196167,26.50200080871582,-47.698001861572266
3705512,0.0,0.0,5.880000114440918,2.6600000858306885,2.380000114440918,-0.014639999717473984,0.02781599946320057,0.9567239880561829,-9.814000129699707,27.09000015258789,-47.810001373291016
3707645,0.0,0.0,5.809999942779541,2.7300000190734863,2.309999942779541,-0.018300000578165054,0.025619998574256897,0.958187997341156,-9.842000007629395,26.697999954223633,-48.720001220703125
3709083,103720.8671875,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3710005,0.0,0.0,5.670000076293945,2.5899999141693115,2.240000009536743,-0.013907999731600285,0.02635199949145317,0.9567239880561829,-9.59000015258789,26.292001724243164,-47.33399963378906
3711912,0.0,0.0,5.670000076293945,2.5899999141693115,2.309999942779541,-0.010247999802231789,0.024887999519705772,0.9515999555587769,-9.869999885559082,26.93600082397461,-48.07600021362305
3714046,0.0,0.0,5.53000020980835,2.6600000858306885,2.5199999809265137,-0.015371999703347683,0.02635199949145317,0.9559919834136963,-9.296000480651855,27.18800163269043,-47.586002349853516
3716179,0.0,0.0,5.53000020980835,2.309999942779541,2.450000047683716,-0.01903199963271618,0.025619998574256897,0.9574559926986694,-9.618000030517578,27.356000900268555,-47.27799987792969
3717117,103716.875,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718312,0.0,0.0,5.320000171661377,2.0999999046325684,2.309999942779541,-0.014639999717473984,0.023423999547958374,0.9559919834136963,-9.506000518798828,27.328001022338867,-47.82400131225586
3720446,0.0,0.0,5.25,2.240000009536743,2.450000047683716,-0.01903199963271618,0.029279999434947968,0.9508680105209351,-9.435999870300293,26.782001495361328,-47.544002532958984
3722579,0.0,0.0,5.460000038146973,2.5199999809265137,2.5199999809265137,-0.014639999717473984,0.02122800052165985,0.9559919834136963,-9.058000564575195,26.57200050354004,-46.592002868652344
3724712,0.0,0.0,5.53000020980835,2.5199999809265137,2.5199999809265137,-0.016103999689221382,0.02122800052165985,0.9501360058784485,-9.645999908447266,26.75400161743164,-46.99800109863281
3725274,103716.875,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3726846,0.0,0.0,5.53000020980835,2.5199999809265137,2.240000009536743,-0.013907999731600285,0.020495999604463577,0.9611159563064575,-9.464000701904297,27.145999908447266,-47.012001037597656
3728979,0.0,0.0,5.740000247955322,2.5899999141693115,2.1700000762939453,-0.01756799966096878,0.025619998574256897,0.9596520066261292,-9.100000381469727,26.992000579833984,-47.7400016784668
3731112,0.0,0.0,5.949999809265137,2.5899999141693115,2.240000009536743,-0.018300000578165054,0.025619998574256897,0.9567239880561829,-8.736000061035156,27.18800163269043,-47.48800277709961
3733246,0.0,0.0,6.019999980926514,2.5899999141693115,2.309999942779541,-0.018300000578165054,0.023423999547958374,0.9618479609489441,-9.688000679016113,27.062000274658203,-47.53000259399414
3733807,103717.046875,26.307266235351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3735542,0.0,0.0,5.809999942779541,2.7300000190734863,2.240000009536743,-0.018300000578165054,0.02122800052165985,0.9545279741287231,-9.450000762939453,27.3700008392334,-48.104000091552734
3737512,0.0,0.0,5.460000038146973,2.5199999809265137,2.309999942779541,-0.013907999731600285,0.024156000465154648,0.9523319602012634,-9.869999885559082,27.09000015258789,-47.3900032043457
3739646,0.0,0.0,5.670000076293945,2.450000047683716,2.380000114440918,-0.016103999689221382,0.024887999519705772,0.9559919834136963,-9.562000274658203,27.076000213623047,-47.347999572753906
3741209,103720.671875,26.329315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3742131,0.0,0.0,5.53000020980835,2.380000114440918,2.380000114440918,-0.013907999731600285,0.018300000578165054,0.9501360058784485,-9.91200065612793,26.697999954223633,-47.6140022277832
3743913,0.0,0.0,5.53000020980835,2.450000047683716,2.5899999141693115,-0.013907999731600285,0.0226919986307621,0.9567239880561829,-9.884000778198242,26.908000946044922,-47.72600173950195
3746046,0.0,0.0,5.949999809265137,2.450000047683716,2.450000047683716,-0.007319999858736992,0.021959999576210976,0.9589200019836426,-9.407999992370605,26.68400001525879,-47.71200180053711
3748179,0.0,0.0,5.880000114440918,2.6600000858306885,2.450000047683716,-0.012443999759852886,0.0226919986307621,0.9603840112686157,-9.211999893188477,27.552000045776367,-48.230003356933594
3749242,103722.09375,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3750313,0.0,0.0,5.53000020980835,2.7300000190734863,2.240000009536743,-0.01903199963271618,0.021959999576210976,0.9545279741287231,-9.54800033569336,27.104000091552734,-48.13199996948242
3752446,0.0,0.0,5.460000038146973,2.450000047683716,2.1700000762939453,-0.013175999745726585,0.024156000465154648,0.9537959694862366,-9.296000480651855,27.52400016784668,-46.91400146484375
3754579,0.0,0.0,5.320000171661377,2.5899999141693115,2.240000009536743,-0.012443999759852886,0.025619998574256897,0.9589200019836426,-9.631999969482422,27.468000411987305,-47.586002349853516
3756713,0.0,0.0,5.179999828338623,2.5899999141693115,2.1700000762939453,-0.013907999731600285,0.019763998687267303,0.9559919834136963,-9.100000381469727,26.922000885009766,-47.72600173950195
3757276,103721.9765625,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3758846,0.0,0.0,5.110000133514404,2.7300000190734863,2.1700000762939453,-0.007319999858736992,0.024887999519705772,0.9552599787712097,-9.058000564575195,27.496000289916992,-47.11000061035156
3760979,0.0,0.0,5.53000020980835,2.5199999809265137,2.309999942779541,-0.013907999731600285,0.02635199949145317,0.9647759795188904,-9.42199993133545,27.18800163269043,-48.145999908447266
3763113,0.0,0.0,5.740000247955322,2.380000114440918,2.380000114440918,-0.013907999731600285,0.027084000408649445,0.958187997341156,-9.562000274658203,27.062000274658203,-47.55800247192383
3765246,0.0,0.0,5.599999904632568,2.380000114440918,2.309999942779541,-0.012443999759852886,0.024156000465154648,0.9559919834136963,-9.800000190734863,27.04800033569336,-47.95000076293945
3765807,103718.9140625,26.312774658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3767379,0.0,0.0,5.389999866485596,2.380000114440918,2.5899999141693115,-0.011711999773979187,0.024156000465154648,0.9567239880561829,-9.730000495910645,26.711999893188477,-48.35600280761719
3769513,0.0,0.0,5.320000171661377,2.5899999141693115,2.5199999809265137,-0.01756799966096878,0.02122800052165985,0.9589200019836426,-9.884000778198242,26.796001434326172,-48.02000045776367
3771646,0.0,0.0,5.53000020980835,2.5899999141693115,2.380000114440918,-0.014639999717473984,0.01756799966096878,0.9559919834136963,-9.268000602722168,26.697999954223633,-48.24400329589844
3773334,103716.828125,26.278602600097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3774256,0.0,0.0,5.389999866485596,2.6600000858306885,2.5199999809265137,-0.010247999802231789,0.019763998687267303,0.9559919834136963,-9.142000198364258,26.277999877929688,-48.66400146484375
3775913,0.0,0.0,5.460000038146973,2.5199999809265137,2.5899999141693115,-0.012443999759852886,0.023423999547958374,0.9537959694862366,-9.058000564575195,27.034000396728516,-48.230003356933594
3778046,0.0,0.0,5.460000038146973,2.6600000858306885,2.6600000858306885,-0.016835998743772507,0.024156000465154648,0.9567239880561829,-8.890000343322754,26.908000946044922,-48.28600311279297
3780179,0.0,0.0,5.179999828338623,2.5199999809265137,2.5899999141693115,-0.014639999717473984,0.02781599946320057,0.9537959694862366,-9.184000015258789,26.852001190185547,-48.384002685546875
3781368,103719.8515625,26.329315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3782313,0.0,0.0,5.389999866485596,2.450000047683716,2.380000114440918,-0.010247999802231789,0.024887999519705772,0.9596520066261292,-9.450000762939453,27.30000114440918,-48.17399978637695
3784446,0.0,0.0,5.53000020980835,2.309999942779541,2.450000047683716,-0.011711999773979187,0.0226919986307621,0.9559919834136963,-9.170000076293945,27.020000457763672,-48.09000015258789
3786580,0.0,0.0,5.460000038146973,2.380000114440918,2.450000047683716,-0.016103999689221382,0.020495999604463577,0.9537959694862366,-9.772000312805176,26.93600082397461,-47.698001861572266
3788713,0.0,0.0,5.460000038146973,2.380000114440918,2.309999942779541,-0.015371999703347683,0.0226919986307621,0.958187997341156,-9.744000434875488,26.992000579833984,-48.02000045776367
3789401,103720.0625,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3790846,0.0,0.0,5.809999942779541,2.5899999141693115,2.309999942779541,-0.012443999759852886,0.029279999434947968,0.9552599787712097,-9.869999885559082,27.020000457763672,-47.75400161743164
3792980,0.0,0.0,5.740000247955322,2.7300000190734863,2.5899999141693115,-0.014639999717473984,0.02122800052165985,0.9574559926986694,-9.534000396728516,27.45400047302246,-48.15999984741211
3795113,0.0,0.0,5.460000038146973,2.5199999809265137,2.380000114440918,-0.013907999731600285,0.025619998574256897,0.9574559926986694,-9.772000312805176,27.160001754760742,-48.39800262451172
3797247,0.0,0.0,5.599999904632568,2.5899999141693115,2.1700000762939453,-0.013175999745726585,0.025619998574256897,0.9567239880561829,-9.744000434875488,27.18800163269043,-48.51000213623047
3797808,103719.9375,26.258758544921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3799380,0.0,0.0,5.599999904632568,2.6600000858306885,2.240000009536743,-0.016835998743772507,0.027084000408649445,0.9611159563064575,-10.052000045776367,27.510000228881836,-47.810001373291016
3801513,0.0,0.0,5.670000076293945,2.6600000858306885,2.309999942779541,-0.01903199963271618,0.02635199949145317,0.9596520066261292,-9.982000350952148,27.244001388549805,-47.880001068115234
3803679,0.0,0.0,5.599999904632568,2.450000047683716,2.450000047683716,-0.015371999703347683,0.0226919986307621,0.9596520066261292,-9.618000030517578,27.25800132751465,-47.71200180053711
3805780,0.0,0.0,5.599999904632568,2.5899999141693115,2.380000114440918,-0.01756799966096878,0.024887999519705772,0.9567239880561829,-9.78600025177002,27.174001693725586,-47.46000289916992
3807152,103717.6015625,26.329315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808074,0.0,0.0,5.740000247955322,2.450000047683716,2.309999942779541,-0.016103999689221382,0.023423999547958374,0.9596520066261292,-9.324000358581543,27.552000045776367,-47.040000915527344
3810047,0.0,0.0,5.53000020980835,2.5199999809265137,2.0299999713897705,-0.018300000578165054,0.023423999547958374,0.958187997341156,-9.562000274658203,27.272001266479492,-46.746002197265625
3812180,0.0,0.0,5.25,2.5899999141693115,2.240000009536743,-0.019763998687267303,0.019763998687267303,0.95306396484375,-9.197999954223633,27.272001266479492,-47.347999572753906
3813493,103722.09375,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3814415,0.0,0.0,5.179999828338623,2.450000047683716,2.240000009536743,-0.016103999689221382,0.024156000465154648,0.9603840112686157,-9.47800064086914,27.41200065612793,-47.880001068115234
3816446,0.0,0.0,5.25,2.450000047683716,2.1700000762939453,-0.011711999773979187,0.028547998517751694,0.9596520066261292,-9.324000358581543,27.34200096130371,-47.40400314331055
3818580,0.0,0.0,5.389999866485596,2.380000114440918,2.0999999046325684,-0.010247999802231789,0.023423999547958374,0.9611159563064575,-9.450000762939453,27.04800033569336,-47.78200149536133
3820713,0.0,0.0,5.599999904632568,2.380000114440918,2.1700000762939453,-0.014639999717473984,0.021959999576210976,0.9574559926986694,-9.464000701904297,27.174001693725586,-47.72600173950195
3821526,103721.9765625,26.329315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3822847,0.0,0.0,5.389999866485596,2.6600000858306885,2.1700000762939453,-0.020495999604463577,0.020495999604463577,0.9567239880561829,-9.940000534057617,27.006000518798828,-47.48800277709961
3824980,0.0,0.0,5.53000020980835,2.799999952316284,2.0999999046325684,-0.013907999731600285,0.024156000465154648,0.9515999555587769,-9.645999908447266,27.66400146484375,-47.64200210571289
3827113,0.0,0.0,5.53000020980835,2.7300000190734863,2.240000009536743,-0.016103999689221382,0.021959999576210976,0.9501360058784485,-9.324000358581543,27.426000595092773,-47.880001068115234
3829247,0.0,0.0,5.599999904632568,2.5899999141693115,2.1700000762939453,-0.015371999703347683,0.024156000465154648,0.9611159563064575,-9.47800064086914,27.314001083374023,-47.7400016784668
3829808,103718.3671875,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3831380,0.0,0.0,5.599999904632568,2.450000047683716,2.1700000762939453,-0.01903199963271618,0.02635199949145317,0.9574559926986694,-9.380000114440918,27.131999969482422,-47.22200012207031
3833514,0.0,0.0,5.809999942779541,2.380000114440918,2.5199999809265137,-0.016103999689221382,0.023423999547958374,0.9523319602012634,-9.772000312805176,27.328001022338867,-48.52400207519531
3835805,0.0,0.0,5.740000247955322,2.7300000190734863,2.450000047683716,-0.00951599981635809,0.023423999547958374,0.9589200019836426,-9.631999969482422,27.328001022338867,-47.95000076293945
3837780,0.0,0.0,5.53000020980835,2.5199999809265137,2.240000009536743,-0.013175999745726585,0.027084000408649445,0.9545279741287231,-8.960000038146973,27.09000015258789,-46.88600158691406
3838342,103721.9765625,26.329315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3839913,0.0,0.0,5.740000247955322,2.380000114440918,2.309999942779541,-0.015371999703347683,0.029279999434947968,0.958187997341156,-10.093999862670898,27.062000274658203,-48.552001953125
3842047,0.0,0.0,5.880000114440918,2.380000114440918,2.240000009536743,-0.01903199963271618,0.016835998743772507,0.9545279741287231,-9.758000373840332,26.711999893188477,-47.27799987792969
3844180,0.0,0.0,5.880000114440918,2.380000114440918,2.1700000762939453,-0.018300000578165054,0.021959999576210976,0.9523319602012634,-9.82800006866455,26.894001007080078,-48.35600280761719
3845619,103717.171875,26.292938232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3846541,0.0,0.0,5.949999809265137,2.5199999809265137,2.240000009536743,-0.010979999788105488,0.024156000465154648,0.9603840112686157,-9.772000312805176,27.579999923706055,-48.00600051879883
3848447,0.0,0.0,5.320000171661377,2.380000114440918,2.450000047683716,-0.014639999717473984,0.018300000578165054,0.9596520066261292,-9.884000778198242,27.04800033569336,-47.152000427246094
3850580,0.0,0.0,5.320000171661377,2.5199999809265137,2.5899999141693115,-0.014639999717473984,0.020495999604463577,0.9537959694862366,-9.324000358581543,27.272001266479492,-48.09000015258789
3852714,0.0,0.0,5.320000171661377,2.7300000190734863,2.450000047683716,-0.018300000578165054,0.03001200035214424,0.9574559926986694,-9.576000213623047,27.272001266479492,-46.676002502441406
3853651,103721.7109375,26.329315185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3854847,0.0,0.0,5.460000038146973,2.870000123977661,2.5899999141693115,-0.0058559998869895935,0.0226919986307621,0.958187997341156,-9.604000091552734,27.118000030517578,-48.17399978637695
3856980,0.0,0.0,5.53000020980835,2.870000123977661,2.5899999141693115,-0.015371999703347683,0.024887999519705772,0.9596520066261292,-9.394000053405762,26.642000198364258,-47.09600067138672
3859114,0.0,0.0,5.53000020980835,2.7300000190734863,2.5199999809265137,-0.010247999802231789,0.0226919986307621,0.9567239880561829,-9.772000312805176,27.034000396728516,-48.15999984741211
3861247,0.0,0.0,5.740000247955322,2.6600000858306885,2.380000114440918,-0.014639999717473984,0.021959999576210976,0.958187997341156,-9.380000114440918,27.131999969482422,-48.48200225830078
3861808,103717.171875,26.279708862304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863380,0.0,0.0,5.670000076293945,2.5899999141693115,2.309999942779541,-0.013175999745726585,0.02635199949145317,0.95306396484375,-9.54800033569336,27.314001083374023,-47.5160026550293
3865514,0.0,0.0,5.389999866485596,2.5899999141693115,2.309999942779541,-0.015371999703347683,0.02635199949145317,0.9552599787712097,-9.618000030517578,27.48200035095215,-47.41800308227539
3867647,0.0,0.0,5.460000038146973,2.5199999809265137,2.1700000762939453,-0.016103999689221382,0.028547998517751694,0.9515999555587769,-9.54800033569336,26.642000198364258,-47.72600173950195
3869780,0.0,0.0,5.599999904632568,2.380000114440918,2.1700000762939453,-0.013907999731600285,0.023423999547958374,0.95306396484375,-9.702000617980957,27.131999969482422,-48.02000045776367
3870342,103721.5625,26.308364868164062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871914,0.0,0.0,5.670000076293945,2.5199999809265137,2.450000047683716,-0.014639999717473984,0.025619998574256897,0.95306396484375,-9.78600025177002,27.52400016784668,-47.46000289916992
3874047,0.0,0.0,5.25,2.450000047683716,2.380000114440918,-0.013175999745726585,0.019763998687267303,0.9625799655914307,-9.24000072479248,26.922000885009766,-48.0620002746582
3876181,0.0,0.0,5.179999828338623,2.5899999141693115,2.0299999713897705,-0.013907999731600285,0.020495999604463577,0.95306396484375,-9.534000396728516,27.062000274658203,-48.24400329589844
3877744,103721.8671875,26.3028564453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3878666,0.0,0.0,5.670000076293945,2.6600000858306885,2.1700000762939453,-0.00951599981635809,0.021959999576210976,0.9559919834136963,-9.688000679016113,26.922000885009766,-48.20199966430664
3880447,0.0,0.0,5.53000020980835,2.5199999809265137,2.0999999046325684,-0.016835998743772507,0.029279999434947968,0.9611159563064575,-9.67400074005127,26.880001068115234,-48.70600128173828
3882581,0.0,0.0,5.389999866485596,2.380000114440918,2.380000114440918,-0.013175999745726585,0.027084000408649445,0.9611159563064575,-9.7160005569458,26.922000885009766,-47.880001068115234
3884714,0.0,0.0,5.599999904632568,2.380000114440918,2.450000047683716,-0.012443999759852886,0.021959999576210976,0.9625799655914307,-9.54800033569336,26.54400062561035,-46.94200134277344
3885777,103718.75,26.31829071044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3886847,0.0,0.0,5.740000247955322,2.309999942779541,2.6600000858306885,-0.013907999731600285,0.02122800052165985,0.9567239880561829,-9.35200023651123,26.852001190185547,-47.0260009765625
3888981,0.0,0.0,5.599999904632568,2.5899999141693115,2.5199999809265137,-0.013175999745726585,0.023423999547958374,0.9552599787712097,-9.800000190734863,26.86600112915039,-47.95000076293945
3891114,0.0,0.0,5.53000020980835,2.5899999141693115,2.380000114440918,-0.020495999604463577,0.023423999547958374,0.9618479609489441,-8.652000427246094,26.97800064086914,-48.13199996948242
3893247,0.0,0.0,5.389999866485596,2.5199999809265137,2.450000047683716,-0.00951599981635809,0.023423999547958374,0.9574559926986694,-9.506000518798828,27.160001754760742,-48.86000061035156
3893810,103718.7421875,26.341445922851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895381,0.0,0.0,5.25,2.240000009536743,2.309999942779541,-0.015371999703347683,0.027084000408649445,0.9603840112686157,-9.82800006866455,27.314001083374023,-47.698001861572266
3897514,0.0,0.0,5.389999866485596,2.1700000762939453,2.1700000762939453,-0.013175999745726585,0.029279999434947968,0.9559919834136963,-9.618000030517578,27.398000717163086,-47.60000228881836
3899648,0.0,0.0,5.460000038146973,2.309999942779541,1.9600000381469727,-0.016103999689221382,0.020495999604463577,0.9574559926986694,-9.954000473022461,27.41200065612793,-48.13199996948242
3901781,0.0,0.0,5.53000020980835,2.380000114440918,2.0299999713897705,-0.010247999802231789,0.019763998687267303,0.9618479609489441,-10.038000106811523,27.762001037597656,-47.194000244140625
3902342,103718.4921875,26.299545288085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903914,0.0,0.0,5.599999904632568,2.5899999141693115,2.1700000762939453,-0.010247999802231789,0.023423999547958374,0.9574559926986694,-9.814000129699707,27.30000114440918,-47.72600173950195
3906048,0.0,0.0,5.53000020980835,2.5199999809265137,2.309999942779541,-0.012443999759852886,0.025619998574256897,0.9545279741287231,-9.7160005569458,27.41200065612793,-47.46000289916992
3908181,0.0,0.0,5.880000114440918,2.5199999809265137,2.380000114440918,-0.018300000578165054,0.028547998517751694,0.9611159563064575,-9.338000297546387,27.510000228881836,-47.55800247192383
3909870,103718.046875,26.292938232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3910792,0.0,0.0,5.670000076293945,2.5899999141693115,2.5199999809265137,-0.013175999745726585,0.024887999519705772,0.9537959694862366,-8.890000343322754,27.034000396728516,-47.50200271606445
